,Path,Target
7448,../data/classification/Enron_spam/enron2/ham/5713.2001-05-02.kaminski.ham.txt,0.0
6035,../data/classification/Enron_spam/enron4/spam/5123.2005-05-07.GP.spam.txt,1.0
15373,../data/classification/Enron_spam/enron6/ham/0935.2000-09-01.lokay.ham.txt,0.0
16697,../data/classification/Enron_spam/enron6/spam/1860.2004-11-28.BG.spam.txt,1.0
7429,../data/classification/Enron_spam/enron2/ham/0054.1999-12-22.kaminski.ham.txt,0.0
10929,../data/classification/Enron_spam/enron3/ham/1141.2001-06-06.kitchen.ham.txt,0.0
7662,../data/classification/Enron_spam/enron4/spam/1516.2004-06-22.GP.spam.txt,1.0
609,../data/classification/Enron_spam/enron1/ham/0050.1999-12-22.farmer.ham.txt,0.0
5392,../data/classification/Enron_spam/enron2/ham/2991.2000-10-25.kaminski.ham.txt,0.0
12535,../data/classification/Enron_spam/enron5/spam/4417.2005-07-18.SA_and_HP.spam.txt,1.0
2871,../data/classification/Enron_spam/enron1/ham/1963.2000-08-17.farmer.ham.txt,0.0
3514,../data/classification/Enron_spam/enron3/spam/0812.2004-10-09.BG.spam.txt,1.0
7484,../data/classification/Enron_spam/enron4/spam/1807.2004-07-20.GP.spam.txt,1.0
9161,../data/classification/Enron_spam/enron5/spam/1189.2002-09-12.SA_and_HP.spam.txt,1.0
14868,../data/classification/Enron_spam/enron5/ham/3339.2000-11-09.beck.ham.txt,0.0
2320,../data/classification/Enron_spam/enron1/ham/1398.2000-06-19.farmer.ham.txt,0.0
10147,../data/classification/Enron_spam/enron3/ham/5365.2002-01-31.kitchen.ham.txt,0.0
13299,../data/classification/Enron_spam/enron4/ham/5179.2002-01-22.williams.ham.txt,0.0
6245,../data/classification/Enron_spam/enron2/ham/4212.2001-01-23.kaminski.ham.txt,0.0
5920,../data/classification/Enron_spam/enron2/ham/1470.2000-06-16.kaminski.ham.txt,0.0
11601,../data/classification/Enron_spam/enron5/spam/0541.2002-07-18.SA_and_HP.spam.txt,1.0
4312,../data/classification/Enron_spam/enron3/spam/0482.2004-09-15.BG.spam.txt,1.0
4483,../data/classification/Enron_spam/enron3/spam/0432.2004-09-10.BG.spam.txt,1.0
15692,../data/classification/Enron_spam/enron6/spam/0857.2004-09-30.BG.spam.txt,1.0
15425,../data/classification/Enron_spam/enron6/spam/2505.2005-01-03.BG.spam.txt,1.0
14073,../data/classification/Enron_spam/enron6/spam/4173.2005-03-30.BG.spam.txt,1.0
17139,../data/classification/Enron_spam/enron6/spam/4673.2005-05-05.BG.spam.txt,1.0
520,../data/classification/Enron_spam/enron1/spam/3442.2005-01-10.GP.spam.txt,1.0
1886,../data/classification/Enron_spam/enron2/spam/4702.2005-07-15.SA_and_HP.spam.txt,1.0
3913,../data/classification/Enron_spam/enron2/ham/3868.2001-01-02.kaminski.ham.txt,0.0
4130,../data/classification/Enron_spam/enron3/spam/1373.2004-11-12.BG.spam.txt,1.0
15866,../data/classification/Enron_spam/enron6/spam/5839.2005-07-19.BG.spam.txt,1.0
8196,../data/classification/Enron_spam/enron4/spam/4946.2005-04-20.GP.spam.txt,1.0
16655,../data/classification/Enron_spam/enron6/spam/1326.2004-10-30.BG.spam.txt,1.0
1868,../data/classification/Enron_spam/enron1/ham/4809.2001-08-13.farmer.ham.txt,0.0
16618,../data/classification/Enron_spam/enron6/spam/0210.2004-08-15.BG.spam.txt,1.0
14835,../data/classification/Enron_spam/enron6/spam/0917.2004-10-05.BG.spam.txt,1.0
1964,../data/classification/Enron_spam/enron2/spam/5611.2005-07-20.SA_and_HP.spam.txt,1.0
12582,../data/classification/Enron_spam/enron4/ham/1045.2001-07-05.williams.ham.txt,0.0
6457,../data/classification/Enron_spam/enron2/ham/2583.2000-09-28.kaminski.ham.txt,0.0
8945,../data/classification/Enron_spam/enron3/ham/3616.2001-11-01.kitchen.ham.txt,0.0
7843,../data/classification/Enron_spam/enron2/ham/4813.2001-03-20.kaminski.ham.txt,0.0
602,../data/classification/Enron_spam/enron1/spam/0924.2004-04-24.GP.spam.txt,1.0
7092,../data/classification/Enron_spam/enron2/ham/5621.2001-05-01.kaminski.ham.txt,0.0
7535,../data/classification/Enron_spam/enron4/spam/3538.2004-12-14.GP.spam.txt,1.0
5464,../data/classification/Enron_spam/enron4/spam/5088.2005-05-03.GP.spam.txt,1.0
10971,../data/classification/Enron_spam/enron3/ham/1538.2001-07-11.kitchen.ham.txt,0.0
9137,../data/classification/Enron_spam/enron3/ham/0794.2001-04-27.kitchen.ham.txt,0.0
10266,../data/classification/Enron_spam/enron5/spam/2907.2005-06-30.SA_and_HP.spam.txt,1.0
1267,../data/classification/Enron_spam/enron1/ham/0400.2000-02-10.farmer.ham.txt,0.0
3849,../data/classification/Enron_spam/enron2/ham/0807.2000-03-25.kaminski.ham.txt,0.0
15486,../data/classification/Enron_spam/enron6/spam/0894.2004-10-03.BG.spam.txt,1.0
12763,../data/classification/Enron_spam/enron4/ham/5656.2002-01-30.williams.ham.txt,0.0
253,../data/classification/Enron_spam/enron1/spam/3388.2005-01-05.GP.spam.txt,1.0
14168,../data/classification/Enron_spam/enron5/ham/2444.2000-09-07.beck.ham.txt,0.0
10133,../data/classification/Enron_spam/enron5/spam/1482.2005-06-21.SA_and_HP.spam.txt,1.0
9034,../data/classification/Enron_spam/enron3/ham/1007.2001-05-15.kitchen.ham.txt,0.0
4945,../data/classification/Enron_spam/enron2/ham/2520.2000-09-20.kaminski.ham.txt,0.0
14414,../data/classification/Enron_spam/enron5/ham/3445.2000-11-16.beck.ham.txt,0.0
5867,../data/classification/Enron_spam/enron4/spam/2776.2004-10-19.GP.spam.txt,1.0
9156,../data/classification/Enron_spam/enron5/spam/2731.2005-06-29.SA_and_HP.spam.txt,1.0
15304,../data/classification/Enron_spam/enron6/ham/2088.2000-11-30.lokay.ham.txt,0.0
7623,../data/classification/Enron_spam/enron4/spam/0175.2004-01-12.GP.spam.txt,1.0
16184,../data/classification/Enron_spam/enron6/ham/3649.2001-05-31.lokay.ham.txt,0.0
7701,../data/classification/Enron_spam/enron4/spam/2471.2004-09-24.GP.spam.txt,1.0
6299,../data/classification/Enron_spam/enron2/ham/4922.2001-03-31.kaminski.ham.txt,0.0
13596,../data/classification/Enron_spam/enron6/spam/4495.2005-04-22.BG.spam.txt,1.0
7929,../data/classification/Enron_spam/enron2/ham/0770.2000-03-17.kaminski.ham.txt,0.0
16310,../data/classification/Enron_spam/enron6/ham/0388.2000-07-14.lokay.ham.txt,0.0
10954,../data/classification/Enron_spam/enron5/spam/2894.2005-06-30.SA_and_HP.spam.txt,1.0
12553,../data/classification/Enron_spam/enron5/spam/3950.2005-07-14.SA_and_HP.spam.txt,1.0
16675,../data/classification/Enron_spam/enron6/spam/2356.2004-12-26.BG.spam.txt,1.0
2780,../data/classification/Enron_spam/enron1/ham/3209.2000-12-28.farmer.ham.txt,0.0
8681,../data/classification/Enron_spam/enron4/spam/0285.2004-01-27.GP.spam.txt,1.0
4628,../data/classification/Enron_spam/enron4/spam/2121.2004-08-22.GP.spam.txt,1.0
14950,../data/classification/Enron_spam/enron6/spam/3170.2005-02-02.BG.spam.txt,1.0
16628,../data/classification/Enron_spam/enron6/spam/2604.2005-01-08.BG.spam.txt,1.0
13782,../data/classification/Enron_spam/enron5/ham/3974.2001-01-15.beck.ham.txt,0.0
4979,../data/classification/Enron_spam/enron2/ham/2944.2000-10-24.kaminski.ham.txt,0.0
15299,../data/classification/Enron_spam/enron6/ham/0607.2000-08-03.lokay.ham.txt,0.0
13304,../data/classification/Enron_spam/enron6/spam/1216.2004-10-25.BG.spam.txt,1.0
6547,../data/classification/Enron_spam/enron2/ham/2025.2000-08-02.kaminski.ham.txt,0.0
1865,../data/classification/Enron_spam/enron2/spam/1146.2002-08-05.SA_and_HP.spam.txt,1.0
16070,../data/classification/Enron_spam/enron6/spam/1582.2004-11-12.BG.spam.txt,1.0
10470,../data/classification/Enron_spam/enron5/spam/2642.2005-06-29.SA_and_HP.spam.txt,1.0
16507,../data/classification/Enron_spam/enron6/ham/2400.2001-01-05.lokay.ham.txt,0.0
13181,../data/classification/Enron_spam/enron4/ham/0557.2001-06-13.williams.ham.txt,0.0
6057,../data/classification/Enron_spam/enron2/ham/5809.2001-05-07.kaminski.ham.txt,0.0
13900,../data/classification/Enron_spam/enron5/ham/1095.2000-05-23.beck.ham.txt,0.0
552,../data/classification/Enron_spam/enron1/ham/2049.2000-08-25.farmer.ham.txt,0.0
14445,../data/classification/Enron_spam/enron6/spam/2093.2004-12-13.BG.spam.txt,1.0
2519,../data/classification/Enron_spam/enron1/ham/2420.2000-10-02.farmer.ham.txt,0.0
197,../data/classification/Enron_spam/enron1/spam/2231.2004-09-22.GP.spam.txt,1.0
3848,../data/classification/Enron_spam/enron2/ham/0632.2000-03-03.kaminski.ham.txt,0.0
2740,../data/classification/Enron_spam/enron2/spam/1322.2002-09-01.SA_and_HP.spam.txt,1.0
135,../data/classification/Enron_spam/enron1/ham/4332.2001-04-19.farmer.ham.txt,0.0
1435,../data/classification/Enron_spam/enron1/ham/1330.2000-06-13.farmer.ham.txt,0.0
237,../data/classification/Enron_spam/enron1/spam/4061.2005-03-16.GP.spam.txt,1.0
16903,../data/classification/Enron_spam/enron6/spam/3161.2005-02-01.BG.spam.txt,1.0
1799,../data/classification/Enron_spam/enron2/spam/1677.2005-05-23.SA_and_HP.spam.txt,1.0
12412,../data/classification/Enron_spam/enron5/spam/4125.2005-07-16.SA_and_HP.spam.txt,1.0
9000,../data/classification/Enron_spam/enron5/spam/2392.2005-06-27.SA_and_HP.spam.txt,1.0
8418,../data/classification/Enron_spam/enron4/spam/4632.2005-03-13.GP.spam.txt,1.0
5741,../data/classification/Enron_spam/enron2/ham/4460.2001-02-12.kaminski.ham.txt,0.0
9726,../data/classification/Enron_spam/enron3/ham/4901.2002-01-05.kitchen.ham.txt,0.0
15771,../data/classification/Enron_spam/enron6/ham/4579.2001-09-25.lokay.ham.txt,0.0
16515,../data/classification/Enron_spam/enron6/ham/1198.2000-09-29.lokay.ham.txt,0.0
4138,../data/classification/Enron_spam/enron3/spam/1778.2004-12-09.BG.spam.txt,1.0
35,../data/classification/Enron_spam/enron1/ham/4635.2001-05-30.farmer.ham.txt,0.0
6240,../data/classification/Enron_spam/enron4/spam/0180.2004-01-12.GP.spam.txt,1.0
5720,../data/classification/Enron_spam/enron2/ham/2431.2000-09-06.kaminski.ham.txt,0.0
5188,../data/classification/Enron_spam/enron4/spam/0746.2004-04-03.GP.spam.txt,1.0
2551,../data/classification/Enron_spam/enron2/spam/0657.2002-07-20.SA_and_HP.spam.txt,1.0
6112,../data/classification/Enron_spam/enron4/spam/3861.2005-01-10.GP.spam.txt,1.0
1385,../data/classification/Enron_spam/enron1/ham/4415.2001-04-27.farmer.ham.txt,0.0
12012,../data/classification/Enron_spam/enron3/ham/1483.2001-07-06.kitchen.ham.txt,0.0
6010,../data/classification/Enron_spam/enron2/ham/4496.2001-02-16.kaminski.ham.txt,0.0
6946,../data/classification/Enron_spam/enron2/ham/1512.2000-06-20.kaminski.ham.txt,0.0
3331,../data/classification/Enron_spam/enron3/spam/1053.2004-10-25.BG.spam.txt,1.0
2064,../data/classification/Enron_spam/enron2/spam/1225.2002-08-24.SA_and_HP.spam.txt,1.0
527,../data/classification/Enron_spam/enron1/spam/1417.2004-06-25.GP.spam.txt,1.0
9857,../data/classification/Enron_spam/enron3/ham/4339.2001-11-29.kitchen.ham.txt,0.0
1617,../data/classification/Enron_spam/enron1/ham/4488.2001-05-04.farmer.ham.txt,0.0
607,../data/classification/Enron_spam/enron1/spam/2398.2004-10-05.GP.spam.txt,1.0
9244,../data/classification/Enron_spam/enron5/spam/4998.2005-07-21.SA_and_HP.spam.txt,1.0
10935,../data/classification/Enron_spam/enron3/ham/5260.2002-01-25.kitchen.ham.txt,0.0
14901,../data/classification/Enron_spam/enron6/spam/1761.2004-11-22.BG.spam.txt,1.0
2209,../data/classification/Enron_spam/enron2/spam/2168.2005-06-23.SA_and_HP.spam.txt,1.0
13917,../data/classification/Enron_spam/enron5/ham/3895.2001-01-04.beck.ham.txt,0.0
4257,../data/classification/Enron_spam/enron3/spam/1804.2004-12-11.BG.spam.txt,1.0
8263,../data/classification/Enron_spam/enron4/spam/2616.2004-10-06.GP.spam.txt,1.0
10461,../data/classification/Enron_spam/enron3/ham/0115.2001-03-07.kitchen.ham.txt,0.0
947,../data/classification/Enron_spam/enron1/spam/4104.2005-03-19.GP.spam.txt,1.0
794,../data/classification/Enron_spam/enron1/spam/4323.2005-04-20.GP.spam.txt,1.0
16516,../data/classification/Enron_spam/enron6/ham/2117.2000-12-01.lokay.ham.txt,0.0
6415,../data/classification/Enron_spam/enron2/ham/1415.2000-06-06.kaminski.ham.txt,0.0
16508,../data/classification/Enron_spam/enron6/ham/5817.2002-03-06.lokay.ham.txt,0.0
1045,../data/classification/Enron_spam/enron1/ham/3503.2001-02-01.farmer.ham.txt,0.0
11928,../data/classification/Enron_spam/enron3/ham/0908.2001-05-03.kitchen.ham.txt,0.0
7030,../data/classification/Enron_spam/enron4/spam/4811.2005-04-05.GP.spam.txt,1.0
6055,../data/classification/Enron_spam/enron2/ham/3472.2000-11-28.kaminski.ham.txt,0.0
4300,../data/classification/Enron_spam/enron3/spam/2467.2005-01-17.BG.spam.txt,1.0
4495,../data/classification/Enron_spam/enron3/spam/3427.2005-03-07.BG.spam.txt,1.0
9115,../data/classification/Enron_spam/enron3/ham/1046.2001-05-21.kitchen.ham.txt,0.0
2360,../data/classification/Enron_spam/enron2/spam/0411.2002-05-31.SA_and_HP.spam.txt,1.0
6636,../data/classification/Enron_spam/enron2/ham/3098.2000-11-01.kaminski.ham.txt,0.0
5895,../data/classification/Enron_spam/enron4/spam/3114.2004-11-13.GP.spam.txt,1.0
8951,../data/classification/Enron_spam/enron3/ham/3675.2001-11-02.kitchen.ham.txt,0.0
13247,../data/classification/Enron_spam/enron4/ham/3058.2001-12-15.williams.ham.txt,0.0
16957,../data/classification/Enron_spam/enron6/spam/4950.2005-05-22.BG.spam.txt,1.0
1145,../data/classification/Enron_spam/enron1/spam/4414.2005-04-30.GP.spam.txt,1.0
8829,../data/classification/Enron_spam/enron4/spam/1185.2004-05-15.GP.spam.txt,1.0
516,../data/classification/Enron_spam/enron1/ham/5129.2001-12-17.farmer.ham.txt,0.0
4569,../data/classification/Enron_spam/enron2/ham/0616.2000-03-01.kaminski.ham.txt,0.0
12329,../data/classification/Enron_spam/enron4/ham/1027.2001-07-05.williams.ham.txt,0.0
9701,../data/classification/Enron_spam/enron3/ham/3205.2001-10-19.kitchen.ham.txt,0.0
10201,../data/classification/Enron_spam/enron5/spam/5108.2005-07-21.SA_and_HP.spam.txt,1.0
10429,../data/classification/Enron_spam/enron3/ham/1322.2001-06-26.kitchen.ham.txt,0.0
8526,../data/classification/Enron_spam/enron4/spam/4825.2005-04-06.GP.spam.txt,1.0
3950,../data/classification/Enron_spam/enron3/spam/2227.2005-01-04.BG.spam.txt,1.0
3255,../data/classification/Enron_spam/enron1/ham/0004.1999-12-14.farmer.ham.txt,0.0
5826,../data/classification/Enron_spam/enron2/ham/3168.2000-11-04.kaminski.ham.txt,0.0
8073,../data/classification/Enron_spam/enron3/ham/2081.2001-08-21.kitchen.ham.txt,0.0
223,../data/classification/Enron_spam/enron1/ham/3935.2001-03-22.farmer.ham.txt,0.0
12831,../data/classification/Enron_spam/enron6/spam/0254.2004-08-19.BG.spam.txt,1.0
10327,../data/classification/Enron_spam/enron3/ham/1979.2001-08-10.kitchen.ham.txt,0.0
14670,../data/classification/Enron_spam/enron5/ham/3334.2000-11-09.beck.ham.txt,0.0
13584,../data/classification/Enron_spam/enron6/spam/2485.2005-01-03.BG.spam.txt,1.0
13080,../data/classification/Enron_spam/enron4/ham/1273.2001-07-12.williams.ham.txt,0.0
3473,../data/classification/Enron_spam/enron1/ham/3108.2000-12-15.farmer.ham.txt,0.0
14263,../data/classification/Enron_spam/enron6/spam/5398.2005-06-23.BG.spam.txt,1.0
14631,../data/classification/Enron_spam/enron6/spam/3905.2005-03-14.BG.spam.txt,1.0
15674,../data/classification/Enron_spam/enron6/ham/0880.2000-08-28.lokay.ham.txt,0.0
2886,../data/classification/Enron_spam/enron2/spam/4971.2005-07-18.SA_and_HP.spam.txt,1.0
7428,../data/classification/Enron_spam/enron4/spam/4509.2005-03-02.GP.spam.txt,1.0
16513,../data/classification/Enron_spam/enron6/spam/2079.2004-12-12.BG.spam.txt,1.0
2449,../data/classification/Enron_spam/enron1/ham/0927.2000-04-13.farmer.ham.txt,0.0
12110,../data/classification/Enron_spam/enron4/ham/5904.2002-02-04.williams.ham.txt,0.0
8352,../data/classification/Enron_spam/enron4/spam/2104.2004-08-21.GP.spam.txt,1.0
12419,../data/classification/Enron_spam/enron4/ham/5690.2002-01-31.williams.ham.txt,0.0
803,../data/classification/Enron_spam/enron1/spam/1846.2004-08-15.GP.spam.txt,1.0
7108,../data/classification/Enron_spam/enron2/ham/4042.2001-01-12.kaminski.ham.txt,0.0
865,../data/classification/Enron_spam/enron1/spam/3938.2005-02-28.GP.spam.txt,1.0
12698,../data/classification/Enron_spam/enron6/spam/5739.2005-07-14.BG.spam.txt,1.0
8023,../data/classification/Enron_spam/enron4/spam/5941.2005-08-30.GP.spam.txt,1.0
8819,../data/classification/Enron_spam/enron3/ham/3645.2001-11-01.kitchen.ham.txt,0.0
6551,../data/classification/Enron_spam/enron4/spam/0480.2004-02-24.GP.spam.txt,1.0
14078,../data/classification/Enron_spam/enron5/ham/2689.2000-09-25.beck.ham.txt,0.0
184,../data/classification/Enron_spam/enron1/ham/0504.2000-02-28.farmer.ham.txt,0.0
7048,../data/classification/Enron_spam/enron4/spam/4043.2005-01-26.GP.spam.txt,1.0
14048,../data/classification/Enron_spam/enron6/spam/1588.2004-11-13.BG.spam.txt,1.0
16539,../data/classification/Enron_spam/enron6/ham/5674.2002-02-20.lokay.ham.txt,0.0
3932,../data/classification/Enron_spam/enron2/ham/0559.2000-02-24.kaminski.ham.txt,0.0
8480,../data/classification/Enron_spam/enron3/ham/0408.2001-03-28.kitchen.ham.txt,0.0
6102,../data/classification/Enron_spam/enron2/ham/4664.2001-03-08.kaminski.ham.txt,0.0
3222,../data/classification/Enron_spam/enron3/spam/1797.2004-12-10.BG.spam.txt,1.0
9427,../data/classification/Enron_spam/enron5/spam/3320.2005-07-03.SA_and_HP.spam.txt,1.0
11234,../data/classification/Enron_spam/enron5/spam/2913.2005-06-30.SA_and_HP.spam.txt,1.0
107,../data/classification/Enron_spam/enron1/ham/3354.2001-01-16.farmer.ham.txt,0.0
1224,../data/classification/Enron_spam/enron1/ham/3868.2001-03-20.farmer.ham.txt,0.0
11407,../data/classification/Enron_spam/enron3/ham/0221.2001-03-16.kitchen.ham.txt,0.0
16083,../data/classification/Enron_spam/enron6/spam/1311.2004-10-29.BG.spam.txt,1.0
680,../data/classification/Enron_spam/enron1/ham/4369.2001-04-24.farmer.ham.txt,0.0
5047,../data/classification/Enron_spam/enron2/ham/3277.2000-11-10.kaminski.ham.txt,0.0
13115,../data/classification/Enron_spam/enron4/ham/0881.2001-06-29.williams.ham.txt,0.0
12075,../data/classification/Enron_spam/enron4/ham/2797.2001-10-05.williams.ham.txt,0.0
41,../data/classification/Enron_spam/enron1/spam/1384.2004-06-19.GP.spam.txt,1.0
12764,../data/classification/Enron_spam/enron4/ham/0849.2001-06-28.williams.ham.txt,0.0
13494,../data/classification/Enron_spam/enron6/spam/0231.2004-08-16.BG.spam.txt,1.0
13455,../data/classification/Enron_spam/enron4/ham/1468.2001-07-23.williams.ham.txt,0.0
12302,../data/classification/Enron_spam/enron5/spam/4325.2005-07-18.SA_and_HP.spam.txt,1.0
1181,../data/classification/Enron_spam/enron1/spam/5110.2005-08-31.GP.spam.txt,1.0
11060,../data/classification/Enron_spam/enron3/ham/1933.2001-08-08.kitchen.ham.txt,0.0
15858,../data/classification/Enron_spam/enron6/spam/3792.2005-03-07.BG.spam.txt,1.0
15985,../data/classification/Enron_spam/enron6/spam/2975.2005-01-23.BG.spam.txt,1.0
8320,../data/classification/Enron_spam/enron4/spam/2716.2004-10-14.GP.spam.txt,1.0
1269,../data/classification/Enron_spam/enron1/spam/2677.2004-10-30.GP.spam.txt,1.0
1321,../data/classification/Enron_spam/enron1/spam/4229.2005-04-11.GP.spam.txt,1.0
14073,../data/classification/Enron_spam/enron5/ham/2996.2000-10-13.beck.ham.txt,0.0
2411,../data/classification/Enron_spam/enron2/spam/3809.2005-07-03.SA_and_HP.spam.txt,1.0
9875,../data/classification/Enron_spam/enron3/ham/0212.2001-03-16.kitchen.ham.txt,0.0
3318,../data/classification/Enron_spam/enron3/spam/3514.2005-03-13.BG.spam.txt,1.0
2699,../data/classification/Enron_spam/enron1/ham/3086.2000-12-13.farmer.ham.txt,0.0
8241,../data/classification/Enron_spam/enron4/spam/2084.2004-08-19.GP.spam.txt,1.0
16541,../data/classification/Enron_spam/enron6/ham/4424.2001-09-04.lokay.ham.txt,0.0
12551,../data/classification/Enron_spam/enron4/ham/2942.2001-12-12.williams.ham.txt,0.0
15312,../data/classification/Enron_spam/enron6/ham/2527.2001-01-12.lokay.ham.txt,0.0
892,../data/classification/Enron_spam/enron1/ham/2588.2000-10-18.farmer.ham.txt,0.0
6325,../data/classification/Enron_spam/enron4/spam/4118.2005-02-01.GP.spam.txt,1.0
2518,../data/classification/Enron_spam/enron1/ham/4546.2001-05-16.farmer.ham.txt,0.0
7654,../data/classification/Enron_spam/enron4/spam/5997.2005-09-06.GP.spam.txt,1.0
16216,../data/classification/Enron_spam/enron6/ham/0271.2000-07-06.lokay.ham.txt,0.0
542,../data/classification/Enron_spam/enron1/ham/1206.2000-06-01.farmer.ham.txt,0.0
13061,../data/classification/Enron_spam/enron6/spam/1539.2004-11-10.BG.spam.txt,1.0
14700,../data/classification/Enron_spam/enron5/ham/3167.2000-10-26.beck.ham.txt,0.0
6343,../data/classification/Enron_spam/enron4/spam/1773.2004-07-17.GP.spam.txt,1.0
5452,../data/classification/Enron_spam/enron4/spam/3727.2004-12-29.GP.spam.txt,1.0
6763,../data/classification/Enron_spam/enron4/spam/1002.2004-04-30.GP.spam.txt,1.0
10228,../data/classification/Enron_spam/enron5/spam/0095.2002-05-06.SA_and_HP.spam.txt,1.0
13749,../data/classification/Enron_spam/enron5/ham/2963.2000-10-11.beck.ham.txt,0.0
1132,../data/classification/Enron_spam/enron1/ham/1852.2000-08-02.farmer.ham.txt,0.0
10338,../data/classification/Enron_spam/enron3/ham/1769.2001-07-26.kitchen.ham.txt,0.0
2757,../data/classification/Enron_spam/enron1/ham/1563.2000-06-30.farmer.ham.txt,0.0
2477,../data/classification/Enron_spam/enron1/ham/0470.2000-02-23.farmer.ham.txt,0.0
8962,../data/classification/Enron_spam/enron4/spam/5862.2005-08-21.GP.spam.txt,1.0
5293,../data/classification/Enron_spam/enron4/spam/3045.2004-11-09.GP.spam.txt,1.0
14600,../data/classification/Enron_spam/enron6/spam/5541.2005-07-03.BG.spam.txt,1.0
15825,../data/classification/Enron_spam/enron6/ham/3207.2001-03-07.lokay.ham.txt,0.0
5192,../data/classification/Enron_spam/enron2/ham/2137.2000-08-11.kaminski.ham.txt,0.0
8593,../data/classification/Enron_spam/enron4/spam/5583.2005-07-05.GP.spam.txt,1.0
5419,../data/classification/Enron_spam/enron4/spam/1887.2004-07-29.GP.spam.txt,1.0
4087,../data/classification/Enron_spam/enron2/ham/0714.2000-03-13.kaminski.ham.txt,0.0
15126,../data/classification/Enron_spam/enron6/ham/0211.2000-06-29.lokay.ham.txt,0.0
10716,../data/classification/Enron_spam/enron3/ham/4211.2001-11-25.kitchen.ham.txt,0.0
14010,../data/classification/Enron_spam/enron5/ham/0621.2000-04-03.beck.ham.txt,0.0
7349,../data/classification/Enron_spam/enron2/ham/1201.2000-05-09.kaminski.ham.txt,0.0
5014,../data/classification/Enron_spam/enron4/spam/5977.2005-09-05.GP.spam.txt,1.0
7688,../data/classification/Enron_spam/enron4/spam/1491.2004-06-18.GP.spam.txt,1.0
15166,../data/classification/Enron_spam/enron6/spam/5933.2005-07-27.BG.spam.txt,1.0
14914,../data/classification/Enron_spam/enron5/ham/2844.2000-10-05.beck.ham.txt,0.0
4062,../data/classification/Enron_spam/enron2/ham/3720.2000-12-18.kaminski.ham.txt,0.0
7518,../data/classification/Enron_spam/enron4/spam/1693.2004-07-10.GP.spam.txt,1.0
17039,../data/classification/Enron_spam/enron6/spam/0691.2004-09-20.BG.spam.txt,1.0
12345,../data/classification/Enron_spam/enron4/ham/0286.2001-05-02.williams.ham.txt,0.0
13887,../data/classification/Enron_spam/enron6/spam/2878.2005-01-21.BG.spam.txt,1.0
4344,../data/classification/Enron_spam/enron2/ham/1783.2000-07-12.kaminski.ham.txt,0.0
8052,../data/classification/Enron_spam/enron3/ham/2413.2001-09-11.kitchen.ham.txt,0.0
11437,../data/classification/Enron_spam/enron3/ham/3637.2001-11-01.kitchen.ham.txt,0.0
1486,../data/classification/Enron_spam/enron1/ham/1139.2000-05-25.farmer.ham.txt,0.0
6781,../data/classification/Enron_spam/enron4/spam/3792.2005-01-04.GP.spam.txt,1.0
5462,../data/classification/Enron_spam/enron4/spam/4022.2005-01-25.GP.spam.txt,1.0
870,../data/classification/Enron_spam/enron1/ham/1696.2000-07-20.farmer.ham.txt,0.0
9115,../data/classification/Enron_spam/enron5/spam/0788.2002-07-25.SA_and_HP.spam.txt,1.0
13727,../data/classification/Enron_spam/enron5/ham/0796.2000-04-21.beck.ham.txt,0.0
10431,../data/classification/Enron_spam/enron3/ham/2562.2001-09-17.kitchen.ham.txt,0.0
7004,../data/classification/Enron_spam/enron4/spam/5511.2005-06-26.GP.spam.txt,1.0
1297,../data/classification/Enron_spam/enron1/spam/3579.2005-01-25.GP.spam.txt,1.0
16534,../data/classification/Enron_spam/enron6/spam/3085.2005-01-29.BG.spam.txt,1.0
2915,../data/classification/Enron_spam/enron1/ham/4096.2001-03-29.farmer.ham.txt,0.0
14381,../data/classification/Enron_spam/enron5/ham/1508.2000-06-19.beck.ham.txt,0.0
14309,../data/classification/Enron_spam/enron6/spam/5464.2005-06-28.BG.spam.txt,1.0
46,../data/classification/Enron_spam/enron1/spam/3124.2004-12-09.GP.spam.txt,1.0
1467,../data/classification/Enron_spam/enron1/spam/3982.2005-03-05.GP.spam.txt,1.0
14718,../data/classification/Enron_spam/enron6/spam/5082.2005-06-01.BG.spam.txt,1.0
4512,../data/classification/Enron_spam/enron4/spam/0359.2004-02-08.GP.spam.txt,1.0
2176,../data/classification/Enron_spam/enron2/spam/3154.2005-06-30.SA_and_HP.spam.txt,1.0
15473,../data/classification/Enron_spam/enron6/spam/1910.2004-12-01.BG.spam.txt,1.0
12322,../data/classification/Enron_spam/enron5/spam/2527.2005-06-28.SA_and_HP.spam.txt,1.0
4572,../data/classification/Enron_spam/enron4/spam/0682.2004-03-27.GP.spam.txt,1.0
10414,../data/classification/Enron_spam/enron3/ham/1670.2001-07-19.kitchen.ham.txt,0.0
11607,../data/classification/Enron_spam/enron5/spam/2934.2005-06-30.SA_and_HP.spam.txt,1.0
10903,../data/classification/Enron_spam/enron3/ham/1175.2001-06-12.kitchen.ham.txt,0.0
6438,../data/classification/Enron_spam/enron2/ham/3430.2000-11-22.kaminski.ham.txt,0.0
15260,../data/classification/Enron_spam/enron6/spam/2104.2004-12-14.BG.spam.txt,1.0
13752,../data/classification/Enron_spam/enron6/spam/5411.2005-06-24.BG.spam.txt,1.0
3518,../data/classification/Enron_spam/enron1/ham/0916.2000-04-12.farmer.ham.txt,0.0
8980,../data/classification/Enron_spam/enron4/spam/1396.2004-06-08.GP.spam.txt,1.0
